time_s,state,acceleration_mps2,pressure_pa,height_m,speed_mps,battery_v
17.85000,coast,-18.06000,39929.00000,5968.05000,294.51000,4.09000
17.86000,coast,-17.43000,39906.00000,5972.12000,294.31000,4.09000
17.87000,coast,-16.80000,39890.00000,5974.95000,294.12000,4.09000
17.88000,coast,-16.16000,39870.00000,5978.49000,293.94000,4.09000
17.89000,coast,-15.51000,39845.00000,5982.92000,293.76000,4.09000
17.90000,coast,-14.86000,39832.00000,5985.23000,293.60000,4.11000
17.91000,coast,-14.19000,39816.00000,5988.06000,293.43000,4.09000
17.92000,coast,-13.52000,39795.00000,5991.79000,293.28000,4.09000
17.93000,coast,-12.84000,39765.00000,5997.11000,293.13000,4.11000
17.94000,coast,-12.15000,39765.00000,5997.11000,292.98000,4.11000
17.95000,coast,-11.46000,39740.00000,6001.55000,292.85000,4.09000
17.96000,coast,-10.76000,39714.00000,6006.17000,292.72000,4.09000
17.97000,coast,-10.05000,39687.00000,6010.97000,292.60000,4.09000
17.98000,coast,-9.33000,39665.00000,6014.88000,292.49000,4.09000
17.99000,coast,-8.61000,39634.00000,6020.40000,292.39000,4.09000
18.00000,coast,-7.88000,39621.00000,6022.71000,292.30000,4.09000
18.01000,coast,-7.15000,39592.00000,6027.88000,292.21000,4.09000
18.02000,coast,-6.41000,39573.00000,6031.27000,292.13000,4.09000
18.03000,coast,-5.66000,39556.00000,6034.30000,292.06000,4.09000
18.04000,coast,-4.91000,39538.00000,6037.51000,291.99000,4.12000
18.05000,coast,-4.15000,39538.00000,6037.51000,291.93000,4.11000
18.06000,coast,-3.38000,39508.00000,6042.86000,291.88000,4.09000
18.07000,coast,-2.62000,39476.00000,6048.57000,291.84000,4.09000
18.08000,coast,-1.84000,39461.00000,6051.25000,291.80000,4.09000
18.09000,coast,-1.06000,39440.00000,6055.00000,291.78000,4.09000
18.10000,coast,-0.28000,39426.00000,6057.50000,291.76000,4.09000
18.11000,coast,0.51000,39407.00000,6060.90000,291.75000,4.09000
18.12000,coast,1.30000,39394.00000,6063.23000,291.75000,4.09000
18.13000,coast,2.09000,39378.00000,6066.09000,291.76000,4.09000
18.14000,coast,2.89000,39373.00000,6066.98000,291.77000,4.09000
18.15000,coast,3.69000,39369.00000,6067.70000,291.79000,4.11000
18.16000,coast,4.50000,39369.00000,6067.70000,291.83000,4.11000
18.17000,coast,5.30000,39347.00000,6071.64000,291.87000,4.09000
18.18000,coast,6.11000,39335.00000,6073.79000,291.91000,4.09000
18.19000,coast,6.93000,39331.00000,6074.50000,291.96000,4.09000
18.20000,coast,7.74000,39332.00000,6074.32000,292.03000,4.09000
18.21000,coast,8.56000,39322.00000,6076.12000,292.10000,4.09000
18.22000,coast,9.38000,39322.00000,6076.12000,292.18000,4.09000
18.23000,coast,10.19000,39313.00000,6077.73000,292.27000,4.09000
18.24000,coast,11.01000,39296.00000,6080.77000,292.37000,4.09000
18.25000,coast,11.84000,39299.00000,6080.24000,292.48000,4.09000
18.26000,coast,12.66000,39296.00000,6080.77000,292.59000,4.12000
18.27000,coast,13.48000,39296.00000,6080.77000,292.72000,4.09000
18.28000,coast,14.30000,39285.00000,6082.75000,292.85000,4.09000
18.29000,coast,15.12000,39274.00000,6084.72000,292.99000,4.09000
18.30000,coast,15.94000,39267.00000,6085.97000,293.14000,4.09000
18.31000,coast,16.76000,39260.00000,6087.23000,293.30000,4.09000
18.32000,coast,17.58000,39261.00000,6087.05000,293.47000,4.09000
18.33000,coast,18.39000,39261.00000,6087.05000,293.66000,4.09000
18.34000,coast,19.21000,39249.00000,6089.20000,293.84000,4.09000
18.35000,coast,20.02000,39250.00000,6089.02000,294.04000,4.09000
18.36000,coast,20.83000,39238.00000,6091.18000,294.24000,4.09000
18.37000,coast,21.63000,39230.00000,6092.61000,294.45000,4.12000
18.38000,coast,22.44000,39230.00000,6092.61000,294.68000,4.11000
18.39000,coast,23.24000,39220.00000,6094.41000,294.91000,4.09000
18.40000,coast,24.03000,39192.00000,6099.44000,295.14000,4.09000
18.41000,coast,24.82000,39181.00000,6101.41000,295.39000,4.09000
18.42000,coast,25.60000,39173.00000,6102.85000,295.65000,4.09000
18.43000,coast,26.38000,39167.00000,6103.93000,295.91000,4.09000
18.44000,coast,27.15000,39162.00000,6104.83000,296.18000,4.09000
18.45000,coast,27.92000,39149.00000,6107.16000,296.47000,4.11000
18.46000,coast,28.68000,39141.00000,6108.60000,296.76000,4.09000
18.47000,coast,29.43000,39135.00000,6109.68000,297.05000,4.09000
18.48000,coast,30.17000,39129.00000,6110.76000,297.36000,4.12000
18.49000,coast,30.91000,39129.00000,6110.76000,297.67000,4.11000
18.50000,coast,31.64000,39116.00000,6113.10000,298.00000,4.09000
18.51000,coast,32.36000,39107.00000,6114.72000,298.33000,4.11000
18.52000,coast,33.07000,39096.00000,6116.70000,298.66000,4.09000
18.53000,coast,33.76000,39088.00000,6118.14000,299.01000,4.09000
18.54000,coast,34.45000,39072.00000,6121.02000,299.36000,4.09000
18.55000,coast,35.13000,39064.00000,6122.46000,299.73000,4.09000
18.56000,coast,35.80000,39055.00000,6124.08000,300.10000,4.09000
18.57000,coast,36.45000,39039.00000,6126.96000,300.47000,4.09000
18.58000,coast,37.09000,39021.00000,6130.21000,300.85000,4.09000
18.59000,coast,37.72000,39007.00000,6132.73000,301.24000,4.12000
18.60000,coast,38.34000,39007.00000,6132.73000,301.64000,4.11000
18.61000,coast,38.94000,38991.00000,6135.62000,302.04000,4.09000
18.62000,coast,39.53000,38966.00000,6140.13000,302.45000,4.09000
18.63000,coast,40.10000,38953.00000,6142.47000,302.87000,4.09000
18.64000,coast,40.66000,38947.00000,6143.56000,303.29000,4.09000
18.65000,coast,41.20000,38931.00000,6146.45000,303.72000,4.09000
18.66000,coast,41.73000,38916.00000,6149.16000,304.16000,4.09000
18.67000,coast,42.24000,38908.00000,6150.60000,304.60000,4.09000
18.68000,coast,42.74000,38888.00000,6154.22000,305.05000,4.09000
18.69000,coast,43.22000,38883.00000,6155.12000,305.51000,4.09000
18.70000,coast,43.68000,38862.00000,6158.92000,305.97000,4.11000
18.71000,coast,44.12000,38862.00000,6158.92000,306.43000,4.11000
18.72000,coast,44.55000,38847.00000,6161.63000,306.91000,4.09000
18.73000,coast,44.96000,38815.00000,6167.42000,307.38000,4.09000
18.74000,coast,45.35000,38800.00000,6170.14000,307.86000,4.09000
18.75000,coast,45.72000,38794.00000,6171.22000,308.35000,4.09000
18.76000,coast,46.08000,38775.00000,6174.67000,308.85000,4.09000
18.77000,coast,46.41000,38763.00000,6176.84000,309.35000,4.09000
18.78000,coast,46.73000,38745.00000,6180.10000,309.85000,4.09000
18.79000,coast,47.03000,38729.00000,6183.00000,310.36000,4.09000
18.80000,coast,47.31000,38721.00000,6184.46000,310.87000,4.09000
18.81000,coast,47.56000,38696.00000,6188.99000,311.38000,4.12000
18.82000,coast,47.80000,38696.00000,6188.99000,311.90000,4.11000
18.83000,coast,48.02000,38674.00000,6192.99000,312.42000,4.09000
18.84000,coast,48.22000,38645.00000,6198.25000,312.94000,4.09000
18.85000,coast,48.40000,38620.00000,6202.80000,313.46000,4.09000
18.86000,coast,48.56000,38610.00000,6204.61000,313.99000,4.09000
18.87000,coast,48.70000,38589.00000,6208.43000,314.51000,4.09000
18.88000,coast,48.81000,38572.00000,6211.53000,315.04000,4.09000
18.89000,coast,48.91000,38551.00000,6215.35000,315.56000,4.09000
18.90000,coast,48.99000,38534.00000,6218.44000,316.09000,4.09000
18.91000,coast,49.04000,38515.00000,6221.90000,316.61000,4.09000
18.92000,coast,49.08000,38498.00000,6225.00000,317.14000,4.12000
18.93000,coast,49.09000,38498.00000,6225.00000,317.66000,4.11000
18.94000,coast,49.08000,38476.00000,6229.01000,318.19000,4.09000
18.95000,coast,49.06000,38438.00000,6235.94000,318.71000,4.09000
18.96000,coast,49.01000,38430.00000,6237.40000,319.23000,4.09000
18.97000,coast,48.94000,38408.00000,6241.42000,319.75000,4.09000
18.98000,coast,48.85000,38390.00000,6244.71000,320.27000,4.09000
18.99000,coast,48.73000,38373.00000,6247.81000,320.78000,4.09000
19.00000,coast,48.60000,38349.00000,6252.20000,321.30000,4.09000
19.01000,coast,48.45000,38334.00000,6254.94000,321.81000,4.09000
19.02000,coast,48.27000,38310.00000,6259.33000,322.32000,4.09000
19.03000,coast,48.07000,38289.00000,6263.18000,322.83000,4.12000
19.04000,coast,47.85000,38289.00000,6263.18000,323.34000,4.11000
19.05000,coast,47.61000,38264.00000,6267.75000,323.84000,4.09000
19.06000,coast,47.35000,38239.00000,6272.33000,324.34000,4.09000
19.07000,coast,47.07000,38214.00000,6276.91000,324.84000,4.09000
19.08000,coast,46.77000,38201.00000,6279.30000,325.34000,4.09000
19.09000,coast,46.44000,38175.00000,6284.07000,325.84000,4.09000
19.10000,coast,46.09000,38164.00000,6286.09000,326.33000,4.09000
19.11000,coast,45.72000,38138.00000,6290.86000,326.82000,4.09000
19.12000,coast,45.33000,38114.00000,6295.27000,327.31000,4.09000
19.13000,coast,44.92000,38097.00000,6298.39000,327.80000,4.09000
19.14000,coast,44.49000,38071.00000,6303.17000,328.28000,4.12000
19.15000,coast,44.03000,38071.00000,6303.17000,328.76000,4.11000
19.16000,coast,43.55000,38047.00000,6307.59000,329.24000,4.09000
19.17000,coast,43.05000,38010.00000,6314.40000,329.72000,4.09000
19.18000,coast,42.52000,37986.00000,6318.82000,330.19000,4.09000
19.19000,coast,41.98000,37965.00000,6322.69000,330.66000,4.09000
19.20000,coast,41.41000,37941.00000,6327.11000,331.13000,4.09000
19.21000,coast,40.82000,37920.00000,6330.99000,331.59000,4.09000
19.22000,coast,40.21000,37900.00000,6334.68000,332.04000,4.09000
19.23000,coast,39.57000,37871.00000,6340.03000,332.48000,4.09000
19.24000,coast,38.91000,37862.00000,6341.69000,332.92000,4.09000
19.25000,coast,38.23000,37832.00000,6347.24000,333.35000,4.11000
19.26000,coast,37.52000,37832.00000,6347.24000,333.78000,4.11000
19.27000,coast,36.80000,37810.00000,6351.30000,334.20000,4.09000
19.28000,coast,36.05000,37778.00000,6357.22000,334.60000,4.09000
19.29000,coast,35.27000,37750.00000,6362.41000,335.01000,4.09000
19.30000,coast,34.48000,37730.00000,6366.11000,335.40000,4.09000
19.31000,coast,33.66000,37709.00000,6370.00000,335.78000,4.09000
19.32000,coast,32.82000,37691.00000,6373.34000,336.16000,4.09000
19.33000,coast,31.95000,37665.00000,6378.16000,336.53000,4.09000
19.34000,coast,31.07000,37651.00000,6380.76000,336.88000,4.09000
19.35000,coast,30.16000,37639.00000,6382.98000,337.23000,4.09000
19.36000,coast,29.23000,37613.00000,6387.81000,337.57000,4.11000
19.37000,coast,28.28000,37613.00000,6387.81000,337.90000,4.11000
19.38000,coast,27.30000,37584.00000,6393.20000,338.22000,4.09000
19.39000,coast,26.31000,37551.00000,6399.33000,338.52000,4.09000
19.40000,coast,25.29000,37533.00000,6402.68000,338.82000,4.09000
19.41000,coast,24.25000,37517.00000,6405.66000,339.10000,4.09000
19.42000,coast,23.19000,37493.00000,6410.13000,339.38000,4.09000
19.43000,coast,22.11000,37473.00000,6413.85000,339.64000,4.09000
19.44000,coast,21.01000,37449.00000,6418.32000,339.90000,4.09000
19.45000,coast,19.89000,37435.00000,6420.93000,340.14000,4.09000
19.46000,coast,18.75000,37416.00000,6424.47000,340.37000,4.09000
19.47000,coast,17.60000,37400.00000,6427.46000,340.59000,4.12000
19.48000,coast,16.42000,37400.00000,6427.46000,340.80000,4.11000
19.49000,coast,15.23000,37370.00000,6433.06000,341.00000,4.09000
19.50000,coast,14.02000,37337.00000,6439.22000,341.19000,4.09000
19.51000,coast,12.79000,37311.00000,6444.08000,341.36000,4.09000
19.52000,coast,11.55000,37294.00000,6447.26000,341.53000,4.09000
19.53000,coast,10.29000,37277.00000,6450.44000,341.69000,4.09000
19.54000,coast,9.02000,37256.00000,6454.37000,341.83000,4.09000
19.55000,coast,7.73000,37235.00000,6458.30000,341.96000,4.09000
19.56000,coast,6.43000,37219.00000,6461.29000,342.07000,4.09000
19.57000,coast,5.11000,37199.00000,6465.04000,342.17000,4.09000
19.58000,coast,3.78000,37172.00000,6470.10000,342.26000,4.11000
19.59000,coast,2.45000,37172.00000,6470.10000,342.32000,4.11000
19.60000,coast,1.10000,37142.00000,6475.73000,342.37000,4.09000
19.61000,coast,-0.26000,37106.00000,6482.49000,342.40000,4.09000
19.62000,coast,-1.63000,37086.00000,6486.24000,342.41000,4.09000
19.63000,coast,-3.01000,37065.00000,6490.19000,342.41000,4.09000
19.64000,coast,-4.40000,37026.00000,6497.52000,342.39000,4.09000
19.65000,coast,-5.79000,37005.00000,6501.47000,342.35000,4.09000
19.66000,coast,-7.20000,36988.00000,6504.67000,342.30000,4.09000
19.67000,coast,-8.60000,36957.00000,6510.51000,342.23000,4.09000
19.68000,coast,-10.02000,36927.00000,6516.16000,342.15000,4.09000
19.69000,coast,-11.43000,36912.00000,6518.99000,342.05000,4.11000
19.70000,coast,-12.86000,36912.00000,6518.99000,341.93000,4.11000
19.71000,coast,-14.28000,36883.00000,6524.46000,341.80000,4.09000
19.72000,coast,-15.71000,36841.00000,6532.39000,341.65000,4.09000
19.73000,coast,-17.14000,36822.00000,6535.98000,341.49000,4.09000
19.74000,coast,-18.57000,36801.00000,6539.94000,341.31000,4.09000
19.75000,coast,-20.00000,36786.00000,6542.78000,341.12000,4.09000
19.76000,coast,-21.44000,36765.00000,6546.75000,340.92000,4.09000
19.77000,coast,-22.87000,36739.00000,6551.67000,340.69000,4.09000
19.78000,coast,-24.30000,36716.00000,6556.03000,340.46000,4.09000
19.79000,coast,-25.73000,36698.00000,6559.44000,340.21000,4.09000
19.80000,coast,-27.16000,36679.00000,6563.04000,339.94000,4.12000
19.81000,coast,-28.59000,36679.00000,6563.04000,339.66000,4.11000
19.82000,coast,-30.01000,36654.00000,6567.78000,339.36000,4.11000
19.83000,coast,-31.43000,36622.00000,6573.85000,339.05000,4.09000
19.84000,coast,-32.84000,36598.00000,6578.40000,338.73000,4.09000
19.85000,coast,-34.25000,36578.00000,6582.20000,338.39000,4.09000
19.86000,coast,-35.66000,36552.00000,6587.14000,338.04000,4.09000
19.87000,coast,-37.06000,36538.00000,6589.80000,337.67000,4.11000
19.88000,coast,-38.45000,36516.00000,6593.99000,337.29000,4.09000
19.89000,coast,-39.84000,36493.00000,6598.36000,336.90000,4.09000
19.90000,coast,-41.22000,36473.00000,6602.17000,336.48000,4.09000
19.91000,coast,-42.59000,36451.00000,6606.36000,336.06000,4.12000
19.92000,coast,-43.95000,36451.00000,6606.36000,335.62000,4.09000
19.93000,coast,-45.31000,36423.00000,6611.69000,335.16000,4.11000
19.94000,coast,-46.65000,36387.00000,6618.56000,334.70000,4.09000
19.95000,coast,-47.99000,36361.00000,6623.52000,334.21000,4.09000
19.96000,coast,-49.31000,36335.00000,6628.48000,333.72000,4.09000
19.97000,coast,-50.63000,36321.00000,6631.16000,333.21000,4.09000
19.98000,coast,-51.93000,36287.00000,6637.66000,332.69000,4.09000
19.99000,coast,-53.23000,36268.00000,6641.29000,332.15000,4.09000
20.00000,coast,-54.51000,36250.00000,6644.73000,331.61000,4.11000
20.01000,coast,-55.78000,36228.00000,6648.94000,331.04000,4.09000
20.02000,coast,-57.04000,36204.00000,6653.54000,330.47000,4.11000
20.03000,coast,-58.28000,36204.00000,6653.54000,329.88000,4.11000
20.04000,coast,-59.51000,36182.00000,6657.75000,329.28000,4.09000
20.05000,coast,-60.73000,36148.00000,6664.27000,328.67000,4.09000
20.06000,coast,-61.93000,36125.00000,6668.68000,328.04000,4.09000
20.07000,coast,-63.12000,36107.00000,6672.14000,327.40000,4.09000
20.08000,coast,-64.29000,36087.00000,6675.98000,326.75000,4.09000
20.09000,coast,-65.45000,36069.00000,6679.44000,326.09000,4.09000
20.10000,coast,-66.59000,36048.00000,6683.47000,325.41000,4.09000
20.11000,coast,-67.72000,36030.00000,6686.93000,324.72000,4.09000
20.12000,coast,-68.82000,36012.00000,6690.39000,324.02000,4.09000
20.13000,coast,-69.91000,36000.00000,6692.70000,323.31000,4.11000
20.14000,coast,-70.99000,36000.00000,6692.70000,322.59000,4.09000
20.15000,coast,-72.04000,35969.00000,6698.67000,321.85000,4.09000
20.16000,coast,-73.07000,35942.00000,6703.87000,321.10000,4.09000
20.17000,coast,-74.09000,35920.00000,6708.11000,320.34000,4.09000
20.18000,coast,-75.09000,35909.00000,6710.23000,319.57000,4.09000
20.19000,coast,-76.06000,35883.00000,6715.25000,318.79000,4.09000
20.20000,coast,-77.01000,35867.00000,6718.33000,317.99000,4.09000
20.21000,coast,-77.95000,35838.00000,6723.93000,317.19000,4.09000
20.22000,coast,-78.86000,35825.00000,6726.44000,316.37000,4.09000
20.23000,coast,-79.74000,35802.00000,6730.89000,315.54000,4.09000
20.24000,coast,-80.61000,35782.00000,6734.75000,314.70000,4.11000
20.25000,coast,-81.45000,35782.00000,6734.75000,313.86000,4.11000
20.26000,coast,-82.27000,35759.00000,6739.20000,313.00000,4.09000
20.27000,coast,-83.06000,35719.00000,6746.94000,312.13000,4.09000
20.28000,coast,-83.83000,35686.00000,6753.34000,311.26000,4.09000
20.29000,coast,-84.57000,35675.00000,6755.47000,310.38000,4.09000
20.30000,coast,-85.29000,35662.00000,6757.99000,309.48000,4.09000
20.31000,coast,-85.98000,35638.00000,6762.64000,308.58000,4.09000
20.32000,coast,-86.64000,35618.00000,6766.53000,307.68000,4.09000
20.33000,coast,-87.28000,35593.00000,6771.38000,306.76000,4.09000
20.34000,coast,-87.89000,35580.00000,6773.90000,305.84000,4.09000
20.35000,coast,-88.47000,35557.00000,6778.37000,304.91000,4.12000
20.36000,coast,-89.03000,35557.00000,6778.37000,303.97000,4.11000
20.37000,coast,-89.55000,35535.00000,6782.65000,303.03000,4.09000
20.38000,coast,-90.05000,35494.00000,6790.63000,302.08000,4.09000
20.39000,coast,-90.52000,35485.00000,6792.38000,301.13000,4.09000
20.40000,coast,-90.96000,35467.00000,6795.88000,300.18000,4.09000
20.41000,coast,-91.37000,35444.00000,6800.36000,299.22000,4.09000
20.42000,coast,-91.75000,35430.00000,6803.09000,298.25000,4.09000
20.43000,coast,-92.10000,35410.00000,6806.99000,297.29000,4.09000
20.44000,coast,-92.42000,35391.00000,6810.70000,296.31000,4.09000
20.45000,coast,-92.71000,35376.00000,6813.62000,295.34000,4.09000
20.46000,coast,-92.97000,35355.00000,6817.72000,294.36000,4.12000
20.47000,coast,-93.20000,35355.00000,6817.72000,293.38000,4.11000
20.48000,coast,-93.40000,35331.00000,6822.41000,292.39000,4.09000
20.49000,coast,-93.57000,35308.00000,6826.91000,291.40000,4.09000
20.50000,coast,-93.71000,35287.00000,6831.01000,290.42000,4.09000
20.51000,coast,-93.82000,35263.00000,6835.71000,289.43000,4.09000
20.52000,coast,-93.89000,35251.00000,6838.05000,288.44000,4.09000
20.53000,coast,-93.94000,35235.00000,6841.19000,287.44000,4.09000
20.54000,coast,-93.96000,35213.00000,6845.50000,286.45000,4.09000
20.55000,coast,-93.94000,35199.00000,6848.24000,285.46000,4.09000
20.56000,coast,-93.90000,35183.00000,6851.37000,284.47000,4.09000
20.57000,coast,-93.82000,35163.00000,6855.30000,283.48000,4.11000
20.58000,coast,-93.71000,35163.00000,6855.30000,282.49000,4.11000
20.59000,coast,-93.58000,35145.00000,6858.83000,281.50000,4.09000
20.60000,coast,-93.41000,35120.00000,6863.73000,280.52000,4.09000
20.61000,coast,-93.22000,35095.00000,6868.64000,279.53000,4.09000
20.62000,coast,-92.99000,35080.00000,6871.59000,278.55000,4.09000
20.63000,coast,-92.74000,35062.00000,6875.13000,277.57000,4.09000
20.64000,coast,-92.45000,35049.00000,6877.68000,276.60000,4.09000
20.65000,coast,-92.14000,35032.00000,6881.03000,275.62000,4.09000
20.66000,coast,-91.80000,35013.00000,6884.77000,274.66000,4.09000
20.67000,coast,-91.42000,34999.00000,6887.52000,273.69000,4.09000
20.68000,coast,-91.03000,34982.00000,6890.87000,272.73000,4.12000
20.69000,coast,-90.60000,34982.00000,6890.87000,271.77000,4.11000
20.70000,coast,-90.14000,34964.00000,6894.41000,270.82000,4.09000
20.71000,coast,-89.66000,34925.00000,6902.10000,269.87000,4.09000
20.72000,coast,-89.15000,34916.00000,6903.88000,268.93000,4.09000
20.73000,coast,-88.61000,34895.00000,6908.02000,267.99000,4.11000
20.74000,coast,-88.05000,34880.00000,6910.98000,267.06000,4.09000
20.75000,coast,-87.46000,34864.00000,6914.14000,266.14000,4.09000
20.76000,coast,-86.84000,34854.00000,6916.11000,265.22000,4.09000
20.77000,coast,-86.20000,34842.00000,6918.48000,264.31000,4.11000
20.78000,coast,-85.54000,34828.00000,6921.25000,263.40000,4.09000
20.79000,coast,-84.85000,34817.00000,6923.43000,262.51000,4.12000
20.80000,coast,-84.13000,34817.00000,6923.43000,261.62000,4.11000
20.81000,coast,-83.39000,34808.00000,6925.21000,260.74000,4.09000
20.82000,coast,-82.63000,34793.00000,6928.17000,259.86000,4.11000
20.83000,coast,-81.84000,34800.00000,6926.79000,258.99000,4.09000
20.84000,coast,-81.03000,34792.00000,6928.37000,258.14000,4.09000
20.85000,coast,-80.20000,34798.00000,6927.18000,257.29000,4.09000
20.86000,coast,-79.34000,34802.00000,6926.39000,256.45000,4.09000
20.87000,coast,-78.47000,34817.00000,6923.43000,255.63000,4.11000
20.88000,coast,-77.57000,34819.00000,6923.03000,254.81000,4.09000
20.89000,coast,-76.65000,34818.00000,6923.23000,254.00000,4.09000
20.90000,coast,-75.71000,34815.00000,6923.82000,253.19000,4.11000
20.91000,coast,-74.75000,34815.00000,6923.82000,252.41000,4.11000
20.92000,coast,-73.78000,34810.00000,6924.81000,251.63000,4.09000
20.93000,coast,-72.78000,34807.00000,6925.40000,250.86000,4.09000
20.94000,coast,-71.76000,34812.00000,6924.41000,250.10000,4.09000
20.95000,coast,-70.73000,34801.00000,6926.59000,249.35000,4.09000
20.96000,coast,-69.68000,34808.00000,6925.21000,248.61000,4.09000
20.97000,coast,-68.61000,34801.00000,6926.59000,247.89000,4.09000
20.98000,coast,-67.53000,34804.00000,6926.00000,247.18000,4.09000
20.99000,coast,-66.43000,34797.00000,6927.38000,246.47000,4.09000
21.00000,coast,-65.32000,34789.00000,6928.96000,245.78000,4.09000
21.01000,coast,-64.19000,34787.00000,6929.36000,245.10000,4.11000
21.02000,coast,-63.04000,34787.00000,6929.36000,244.44000,4.11000
21.03000,coast,-61.88000,34784.00000,6929.95000,243.79000,4.09000
21.04000,coast,-60.71000,34763.00000,6934.11000,243.14000,4.09000
21.05000,coast,-59.53000,34748.00000,6937.08000,242.51000,4.09000
21.06000,coast,-58.33000,34745.00000,6937.67000,241.90000,4.09000
21.07000,coast,-57.12000,34726.00000,6941.44000,241.30000,4.09000
21.08000,coast,-55.90000,34710.00000,6944.61000,240.71000,4.09000
21.09000,coast,-54.67000,34689.00000,6948.77000,240.13000,4.09000
21.10000,coast,-53.43000,34666.00000,6953.33000,239.57000,4.09000
21.11000,coast,-52.18000,34645.00000,6957.50000,239.02000,4.09000
21.12000,coast,-50.92000,34612.00000,6964.05000,238.48000,4.11000
21.13000,coast,-49.65000,34612.00000,6964.05000,237.95000,4.11000
21.14000,coast,-48.37000,34579.00000,6970.61000,237.45000,4.09000
21.15000,coast,-47.09000,34524.00000,6981.55000,236.95000,4.09000
21.16000,coast,-45.80000,34497.00000,6986.93000,236.47000,4.09000
21.17000,coast,-44.50000,34459.00000,6994.50000,236.00000,4.09000
21.18000,coast,-43.20000,34447.00000,6996.89000,235.55000,4.09000
21.19000,coast,-41.89000,34438.00000,6998.69000,235.11000,4.09000
21.20000,coast,-40.57000,34435.00000,6999.28000,234.68000,4.09000
21.21000,coast,-39.25000,34426.00000,7001.08000,234.27000,4.09000
21.22000,coast,-37.93000,34414.00000,7003.47000,233.87000,4.09000
21.23000,coast,-36.60000,34415.00000,7003.27000,233.49000,4.12000
21.24000,coast,-35.27000,34415.00000,7003.27000,233.12000,4.09000
21.25000,coast,-33.94000,34400.00000,7006.27000,232.77000,4.09000
21.26000,coast,-32.61000,34390.00000,7008.26000,232.42000,4.09000
21.27000,coast,-31.27000,34377.00000,7010.86000,232.09000,4.09000
21.28000,coast,-29.93000,34371.00000,7012.06000,231.78000,4.09000
21.29000,coast,-28.60000,34366.00000,7013.06000,231.48000,4.09000
21.30000,coast,-27.26000,34373.00000,7011.66000,231.20000,4.09000
21.31000,coast,-25.92000,34372.00000,7011.86000,230.93000,4.09000
21.32000,coast,-24.59000,34367.00000,7012.86000,230.67000,4.09000
21.33000,coast,-23.25000,34370.00000,7012.26000,230.43000,4.09000
21.34000,coast,-21.92000,34368.00000,7012.66000,230.20000,4.12000
21.35000,coast,-20.59000,34368.00000,7012.66000,229.99000,4.11000
21.36000,coast,-19.26000,34366.00000,7013.06000,229.79000,4.11000
21.37000,coast,-17.94000,34350.00000,7016.26000,229.60000,4.09000
21.38000,coast,-16.62000,34348.00000,7016.66000,229.42000,4.09000
21.39000,coast,-15.30000,34343.00000,7017.66000,229.26000,4.09000
21.40000,coast,-13.99000,34355.00000,7015.26000,229.12000,4.09000
21.41000,coast,-12.69000,34348.00000,7016.66000,228.99000,4.09000
21.42000,coast,-11.39000,34343.00000,7017.66000,228.87000,4.09000
21.43000,coast,-10.09000,34336.00000,7019.05000,228.77000,4.09000
21.44000,coast,-8.80000,34324.00000,7021.45000,228.68000,4.09000
21.45000,coast,-7.52000,34316.00000,7023.05000,228.60000,4.11000
21.46000,coast,-6.25000,34316.00000,7023.05000,228.54000,4.11000
21.47000,coast,-4.98000,34305.00000,7025.25000,228.49000,4.09000
21.48000,coast,-3.72000,34295.00000,7027.26000,228.45000,4.09000
21.49000,coast,-2.48000,34281.00000,7030.06000,228.42000,4.09000
21.50000,coast,-1.23000,34270.00000,7032.26000,228.41000,4.09000
21.51000,coast,-0.00000,34262.00000,7033.86000,228.42000,4.09000
21.52000,coast,1.22000,34252.00000,7035.87000,228.43000,4.09000
21.53000,coast,2.43000,34248.00000,7036.67000,228.46000,4.09000
21.54000,coast,3.63000,34247.00000,7036.87000,228.50000,4.09000
21.55000,coast,4.82000,34248.00000,7036.67000,228.56000,4.09000
21.56000,coast,6.00000,34250.00000,7036.27000,228.62000,4.11000
21.57000,coast,7.17000,34250.00000,7036.27000,228.70000,4.11000
21.58000,coast,8.32000,34284.00000,7029.46000,228.79000,4.11000
21.59000,coast,9.46000,34333.00000,7019.65000,228.90000,4.09000
21.60000,coast,10.59000,34346.00000,7017.06000,229.01000,4.09000
21.61000,coast,11.71000,34366.00000,7013.06000,229.14000,4.09000
21.62000,coast,12.82000,34382.00000,7009.86000,229.28000,4.09000
21.63000,coast,13.91000,34391.00000,7008.07000,229.43000,4.09000
21.64000,coast,14.98000,34402.00000,7005.87000,229.60000,4.09000
21.65000,coast,16.04000,34409.00000,7004.47000,229.77000,4.09000
21.66000,coast,17.09000,34412.00000,7003.87000,229.96000,4.09000
21.67000,coast,18.12000,34413.00000,7003.67000,230.15000,4.11000
21.68000,coast,19.14000,34413.00000,7003.67000,230.36000,4.11000
21.69000,coast,20.14000,34412.00000,7003.87000,230.58000,4.11000
21.70000,coast,21.12000,34399.00000,7006.47000,230.81000,4.09000
21.71000,coast,22.09000,34396.00000,7007.07000,231.05000,4.09000
21.72000,coast,23.05000,34382.00000,7009.86000,231.30000,4.09000
21.73000,coast,23.98000,34373.00000,7011.66000,231.56000,4.09000
21.74000,coast,24.90000,34346.00000,7017.06000,231.83000,4.09000
21.75000,coast,25.80000,34330.00000,7020.25000,232.11000,4.09000
21.76000,coast,26.69000,34321.00000,7022.05000,232.40000,4.09000
